Name,Email,Join Time,Leave Time,Duration,Role,Week,Training Type,Source File,Date,Attendance Status
Aaron Hayes,aaronhayes@example.com,2026-02-25 18:06:00,2026-02-25 19:49:00,1:43:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Maya Porter,mayaporter@example.com,2026-02-25 18:07:00,2026-02-25 19:46:00,1:39:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Julian Ramirez,julianramirez@example.com,2026-02-25 18:02:00,2026-02-25 19:45:00,1:43:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Ruby Hunter,rubyhunter@example.com,2026-02-25 18:12:00,2026-02-25 19:59:00,1:47:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Leo Ross,leoross@example.com,2026-02-25 18:07:00,2026-02-25 19:55:00,1:48:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Sadie Diaz,sadiediaz@example.com,2026-02-25 18:05:00,2026-02-25 19:52:00,1:47:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Adam Simmons,adamsimmons@example.com,2026-02-25 18:02:00,2026-02-25 19:56:00,1:54:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Violet Gray,violetgray@example.com,2026-02-25 18:10:00,2026-02-25 19:55:00,1:45:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Nathan Mitchell,nathanmitchell@example.com,2026-02-25 18:03:00,2026-02-25 19:56:00,1:53:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Stella Perry,stellaperry@example.com,2026-02-25 18:10:00,2026-02-25 19:49:00,1:39:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Aiden Richardson,aidenrichardson@example.com,2026-02-25 18:07:00,2026-02-25 19:56:00,1:49:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Leah Lopez,leahlopez@example.com,2026-02-25 18:14:00,2026-02-25 19:47:00,1:33:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Hunter Barnes,hunterbarnes@example.com,2026-02-25 18:04:00,2026-02-25 19:54:00,1:50:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Mila Brooks,milabrooks@example.com,2026-02-25 18:04:00,2026-02-25 19:50:00,1:46:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Sebastian Carter,sebastiancarter@example.com,2026-02-25 18:05:00,2026-02-25 19:45:00,1:40:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Ellie Hughes,elliehughes@example.com,2026-02-25 18:05:00,2026-02-25 19:46:00,1:41:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Jackson Bennett,jacksonbennett@example.com,2026-02-25 18:12:00,2026-02-25 19:50:00,1:38:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Luna Sanders,lunasanders@example.com,2026-02-25 18:10:00,2026-02-25 19:58:00,1:48:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Zachary Rogers,zacharyrogers@example.com,2026-02-25 18:13:00,2026-02-25 19:59:00,1:46:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Naomi Ward,naomiward@example.com,2026-02-25 18:02:00,2026-02-25 19:57:00,1:55:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Liam Brown,liambrown@example.com,2026-02-25 18:08:00,2026-02-25 19:50:00,1:42:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Gabriella Cruz,gabriellacruz@example.com,2026-02-25 18:15:00,2026-02-25 20:00:00,1:45:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Patrick Reed,patrickreed@example.com,2026-02-25 18:15:00,2026-02-25 19:53:00,1:38:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Zoey Long,zoeylong@example.com,2026-02-25 18:11:00,2026-02-25 19:47:00,1:36:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Caleb Scott,calebscott@example.com,2026-02-25 18:12:00,2026-02-25 19:51:00,1:39:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Harper Thompson,harperthompson@example.com,2026-02-25 18:01:00,2026-02-25 19:49:00,1:48:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Blake Carter,blakecarter@example.com,2026-02-25 18:00:00,2026-02-25 19:47:00,1:47:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Emily Coleman,emilycoleman@example.com,2026-02-25 18:13:00,2026-02-25 19:58:00,1:45:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Dominic Myers,dominicmyers@example.com,2026-02-25 18:08:00,2026-02-25 19:56:00,1:48:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Grace Bell,gracebell@example.com,2026-02-25 18:08:00,2026-02-25 20:00:00,1:52:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Isaac Wright,isaacwright@example.com,2026-02-25 18:01:00,2026-02-25 19:52:00,1:51:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Lily Phillips,lilyphillips@example.com,2026-02-25 18:03:00,2026-02-25 19:57:00,1:54:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Jayden Stewart,jaydenstewart@example.com,2026-02-25 18:10:00,2026-02-25 19:57:00,1:47:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Charlotte Allen,charlotteallen@example.com,2026-02-25 18:09:00,2026-02-25 19:52:00,1:43:00,Participant,Week 8,PowerBI Training,26-Sep-2024.csv,26-Sep-2024,Attended
Lucas Anderson,lucasanderson@example.com,2026-02-25 18:01:00,2026-02-25 19:50:00,1:49:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Emily Johnson,emilyjohnson@example.com,2026-02-25 18:02:00,2026-02-25 20:00:00,1:58:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Benjamin Harris,benjaminharris@example.com,2026-02-25 18:05:00,2026-02-25 19:45:00,1:40:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Isabella Moore,isabellamoore@example.com,2026-02-25 18:10:00,2026-02-25 19:58:00,1:48:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
James Carter,jamescarter@example.com,2026-02-25 18:15:00,2026-02-25 20:00:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Olivia Martin,oliviamartin@example.com,2026-02-25 18:01:00,2026-02-25 19:49:00,1:48:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Alexander Wright,alexanderwright@example.com,2026-02-25 18:09:00,2026-02-25 19:48:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Sophia Lewis,sophialewis@example.com,2026-02-25 18:04:00,2026-02-25 20:00:00,1:56:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Michael Scott,michaelscott@example.com,2026-02-25 18:04:00,2026-02-25 19:56:00,1:52:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Amelia Clark,ameliaclark@example.com,2026-02-25 18:02:00,2026-02-25 20:00:00,1:58:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Noah Robinson,noahrobinson@example.com,2026-02-25 18:08:00,2026-02-25 19:52:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Grace Rodriguez,gracerodriguez@example.com,2026-02-25 18:14:00,2026-02-25 19:46:00,1:32:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Elijah Turner,elijahturner@example.com,2026-02-25 18:04:00,2026-02-25 19:49:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Ava Mitchell,avamitchell@example.com,2026-02-25 18:04:00,2026-02-25 19:59:00,1:55:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
William Cooper,williamcooper@example.com,2026-02-25 18:09:00,2026-02-25 19:45:00,1:36:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Charlotte Hill,charlottehill@example.com,2026-02-25 18:07:00,2026-02-25 19:55:00,1:48:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Henry Adams,henryadams@example.com,2026-02-25 18:08:00,2026-02-25 19:56:00,1:48:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Evelyn Baker,evelynbaker@example.com,2026-02-25 18:13:00,2026-02-25 19:52:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Samuel Collins,samuelcollins@example.com,2026-02-25 18:11:00,2026-02-25 19:50:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Mia Allen,miaallen@example.com,2026-02-25 18:05:00,2026-02-25 19:46:00,1:41:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Daniel Bennett,danielbennett@example.com,2026-02-25 18:14:00,2026-02-25 19:53:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Harper Parker,harperparker@example.com,2026-02-25 18:12:00,2026-02-25 19:54:00,1:42:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Jacob Young,jacobyoung@example.com,2026-02-25 18:07:00,2026-02-25 19:55:00,1:48:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Lily Ward,lilyward@example.com,2026-02-25 18:10:00,2026-02-25 19:46:00,1:36:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Matthew Foster,matthewfoster@example.com,2026-02-25 18:08:00,2026-02-25 19:52:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Abigail Brooks,abigailbrooks@example.com,2026-02-25 18:11:00,2026-02-25 20:00:00,1:49:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Joseph Griffin,josephgriffin@example.com,2026-02-25 18:06:00,2026-02-25 19:48:00,1:42:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Ella Reed,ellareed@example.com,2026-02-25 18:02:00,2026-02-25 19:54:00,1:52:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
David Flores,davidflores@example.com,2026-02-25 18:02:00,2026-02-25 19:51:00,1:49:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Chloe Howard,chloehoward@example.com,2026-02-25 18:01:00,2026-02-25 19:56:00,1:55:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Andrew Stewart,andrewstewart@example.com,2026-02-25 18:04:00,2026-02-25 20:00:00,1:56:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Victoria King,victoriaking@example.com,2026-02-25 18:13:00,2026-02-25 19:47:00,1:34:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Thomas Phillips,thomasphillips@example.com,2026-02-25 18:14:00,2026-02-25 19:54:00,1:40:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Hannah Butler,hannahbutler@example.com,2026-02-25 18:00:00,2026-02-25 19:50:00,1:50:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Christopher Morgan,christophermorgan@example.com,2026-02-25 18:08:00,2026-02-25 19:50:00,1:42:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Aria Lee,arialee@example.com,2026-02-25 18:04:00,2026-02-25 19:59:00,1:55:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Anthony Bell,anthonybell@example.com,2026-02-25 18:05:00,2026-02-25 19:46:00,1:41:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Natalie Sanders,nataliesanders@example.com,2026-02-25 18:09:00,2026-02-25 19:57:00,1:48:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Joshua Morris,joshuamorris@example.com,2026-02-25 18:15:00,2026-02-25 19:53:00,1:38:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Scarlett Rivera,scarlettrivera@example.com,2026-02-25 18:15:00,2026-02-25 19:55:00,1:40:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Jonathan Perry,jonathanperry@example.com,2026-02-25 18:14:00,2026-02-25 19:51:00,1:37:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Penelope Cook,penelopecook@example.com,2026-02-25 18:10:00,2026-02-25 19:56:00,1:46:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Ryan Peterson,ryanpeterson@example.com,2026-02-25 18:00:00,2026-02-25 19:47:00,1:47:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Eleanor Barnes,eleanorbarnes@example.com,2026-02-25 18:01:00,2026-02-25 19:52:00,1:51:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Caleb Jenkins,calebjenkins@example.com,2026-02-25 18:03:00,2026-02-25 19:47:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Zoey Russell,zoeyrussell@example.com,2026-02-25 18:09:00,2026-02-25 19:59:00,1:50:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Jack Murphy,jackmurphy@example.com,2026-02-25 18:06:00,2026-02-25 19:53:00,1:47:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Madison Hayes,madisonhayes@example.com,2026-02-25 18:07:00,2026-02-25 19:49:00,1:42:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Charles Coleman,charlescoleman@example.com,2026-02-25 18:07:00,2026-02-25 19:52:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Layla Cooper,laylacooper@example.com,2026-02-25 18:03:00,2026-02-25 19:57:00,1:54:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Ethan Kelly,ethankelly@example.com,2026-02-25 18:02:00,2026-02-25 19:53:00,1:51:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Sofia Richardson,sofiarichardson@example.com,2026-02-25 18:02:00,2026-02-25 19:46:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Owen Cox,owencox@example.com,2026-02-25 18:12:00,2026-02-25 19:50:00,1:38:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Nora Ward,noraward@example.com,2026-02-25 18:12:00,2026-02-25 19:57:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Isaac Price,isaacprice@example.com,2026-02-25 18:13:00,2026-02-25 19:55:00,1:42:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Hazel Long,hazellong@example.com,2026-02-25 18:08:00,2026-02-25 19:57:00,1:49:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Dylan Powell,dylanpowell@example.com,2026-02-25 18:13:00,2026-02-25 20:00:00,1:47:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Lillian Fisher,lillianfisher@example.com,2026-02-25 18:14:00,2026-02-25 19:50:00,1:36:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Christian Henderson,christianhenderson@example.com,2026-02-25 18:08:00,2026-02-25 19:59:00,1:51:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Audrey Myers,audreymyers@example.com,2026-02-25 18:04:00,2026-02-25 19:48:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Luke Bryant,lukebryant@example.com,2026-02-25 18:06:00,2026-02-25 19:54:00,1:48:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Lucy Nguyen,lucynguyen@example.com,2026-02-25 18:04:00,2026-02-25 19:56:00,1:52:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Carter Kim,carterkim@example.com,2026-02-25 18:09:00,2026-02-25 19:47:00,1:38:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Samantha Chavez,samanthachavez@example.com,2026-02-25 18:12:00,2026-02-25 19:48:00,1:36:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Gabriel Jenkins,gabrieljenkins@example.com,2026-02-25 18:01:00,2026-02-25 19:55:00,1:54:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Bella Morales,bellamorales@example.com,2026-02-25 18:09:00,2026-02-25 19:51:00,1:42:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Aaron Hayes,aaronhayes@example.com,2026-02-25 18:06:00,2026-02-25 19:51:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Maya Porter,mayaporter@example.com,2026-02-25 18:15:00,2026-02-25 19:55:00,1:40:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Julian Ramirez,julianramirez@example.com,2026-02-25 18:00:00,2026-02-25 19:47:00,1:47:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Ruby Hunter,rubyhunter@example.com,2026-02-25 18:12:00,2026-02-25 19:48:00,1:36:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Leo Ross,leoross@example.com,2026-02-25 18:09:00,2026-02-25 19:58:00,1:49:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Sadie Diaz,sadiediaz@example.com,2026-02-25 18:10:00,2026-02-25 19:51:00,1:41:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Adam Simmons,adamsimmons@example.com,2026-02-25 18:07:00,2026-02-25 19:59:00,1:52:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Violet Gray,violetgray@example.com,2026-02-25 18:04:00,2026-02-25 19:51:00,1:47:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Nathan Mitchell,nathanmitchell@example.com,2026-02-25 18:15:00,2026-02-25 19:56:00,1:41:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Stella Perry,stellaperry@example.com,2026-02-25 18:03:00,2026-02-25 19:47:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Aiden Richardson,aidenrichardson@example.com,2026-02-25 18:07:00,2026-02-25 20:00:00,1:53:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Leah Lopez,leahlopez@example.com,2026-02-25 18:05:00,2026-02-25 19:50:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Hunter Barnes,hunterbarnes@example.com,2026-02-25 18:10:00,2026-02-25 19:55:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Mila Brooks,milabrooks@example.com,2026-02-25 18:01:00,2026-02-25 19:48:00,1:47:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Sebastian Carter,sebastiancarter@example.com,2026-02-25 18:13:00,2026-02-25 19:59:00,1:46:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Ellie Hughes,elliehughes@example.com,2026-02-25 18:15:00,2026-02-25 19:46:00,1:31:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Jackson Bennett,jacksonbennett@example.com,2026-02-25 18:14:00,2026-02-25 19:53:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Luna Sanders,lunasanders@example.com,2026-02-25 18:05:00,2026-02-25 19:51:00,1:46:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Zachary Rogers,zacharyrogers@example.com,2026-02-25 18:09:00,2026-02-25 19:55:00,1:46:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Naomi Ward,naomiward@example.com,2026-02-25 18:08:00,2026-02-25 20:00:00,1:52:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Liam Brown,liambrown@example.com,2026-02-25 18:08:00,2026-02-25 19:47:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Gabriella Cruz,gabriellacruz@example.com,2026-02-25 18:07:00,2026-02-25 19:51:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Patrick Reed,patrickreed@example.com,2026-02-25 18:07:00,2026-02-25 19:46:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Zoey Long,zoeylong@example.com,2026-02-25 18:14:00,2026-02-25 19:59:00,1:45:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Caleb Scott,calebscott@example.com,2026-02-25 18:04:00,2026-02-25 20:00:00,1:56:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Harper Thompson,harperthompson@example.com,2026-02-25 18:12:00,2026-02-25 19:53:00,1:41:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Blake Carter,blakecarter@example.com,2026-02-25 18:06:00,2026-02-25 20:00:00,1:54:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Emily Coleman,emilycoleman@example.com,2026-02-25 18:12:00,2026-02-25 19:58:00,1:46:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Dominic Myers,dominicmyers@example.com,2026-02-25 18:12:00,2026-02-25 19:54:00,1:42:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Grace Bell,gracebell@example.com,2026-02-25 18:10:00,2026-02-25 19:54:00,1:44:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Isaac Wright,isaacwright@example.com,2026-02-25 18:06:00,2026-02-25 19:53:00,1:47:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Lily Phillips,lilyphillips@example.com,2026-02-25 18:06:00,2026-02-25 19:55:00,1:49:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Jayden Stewart,jaydenstewart@example.com,2026-02-25 18:06:00,2026-02-25 19:45:00,1:39:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Charlotte Allen,charlotteallen@example.com,2026-02-25 18:12:00,2026-02-25 19:45:00,1:33:00,Participant,Week 8,PowerBI Training,27-Sep-2024.csv,27-Sep-2024,Attended
Lucas Anderson,lucasanderson@example.com,2026-02-25 18:11:00,2026-02-25 19:51:00,1:40:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Emily Johnson,emilyjohnson@example.com,2026-02-25 18:10:00,2026-02-25 19:57:00,1:47:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Benjamin Harris,benjaminharris@example.com,2026-02-25 18:11:00,2026-02-25 19:57:00,1:46:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Isabella Moore,isabellamoore@example.com,2026-02-25 18:09:00,2026-02-25 19:54:00,1:45:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
James Carter,jamescarter@example.com,2026-02-25 18:07:00,2026-02-25 19:48:00,1:41:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Olivia Martin,oliviamartin@example.com,2026-02-25 18:10:00,2026-02-25 19:50:00,1:40:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Alexander Wright,alexanderwright@example.com,2026-02-25 18:05:00,2026-02-25 19:51:00,1:46:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Sophia Lewis,sophialewis@example.com,2026-02-25 18:06:00,2026-02-25 19:55:00,1:49:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Michael Scott,michaelscott@example.com,2026-02-25 18:09:00,2026-02-25 19:53:00,1:44:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Amelia Clark,ameliaclark@example.com,2026-02-25 18:14:00,2026-02-25 19:48:00,1:34:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Noah Robinson,noahrobinson@example.com,2026-02-25 18:14:00,2026-02-25 19:59:00,1:45:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Grace Rodriguez,gracerodriguez@example.com,2026-02-25 18:07:00,2026-02-25 19:47:00,1:40:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Elijah Turner,elijahturner@example.com,2026-02-25 18:03:00,2026-02-25 19:50:00,1:47:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Ava Mitchell,avamitchell@example.com,2026-02-25 18:02:00,2026-02-25 19:56:00,1:54:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
William Cooper,williamcooper@example.com,2026-02-25 18:15:00,2026-02-25 19:51:00,1:36:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
Charlotte Hill,charlottehill@example.com,2026-02-25 18:02:00,2026-02-25 19:54:00,1:52:00,Participant,Week 9,PowerBI Training,01-Oct-2024.csv,01-Oct-2024,Attended
